customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,total_score,segment,predicted_clv,value_segment
13860,1,5,1245.9,5,4,4,544,13,Champions,3913.31191373428,High Value
13862,18,9,2556.09,5,5,5,555,15,Champions,1977.2502391202288,Medium-High Value
13869,123,10,8111.57,3,5,5,355,13,Loyal Customers,3572.4658218884497,High Value
13870,2,15,3981.48,5,5,5,555,15,Champions,1875.5339970936152,Medium-High Value
13871,23,17,7818.650000000001,4,5,5,455,14,Champions,3460.5739402153936,High Value
13875,54,14,4248.17,4,5,5,455,14,Champions,1844.801955234265,Medium-High Value
13880,21,17,4391.66,4,5,5,455,14,Champions,2487.749533171614,Medium-High Value
13881,11,27,4954.42,5,5,5,555,15,Champions,2501.41805441809,Medium-High Value
13882,3,5,1191.13,5,4,4,544,13,Champions,5107.146830853999,High Value
13883,11,15,6170.72,5,5,5,555,15,Champions,2663.9097077822885,Medium-High Value
13884,7,10,1819.18,5,5,4,554,14,Champions,1178.7320248012195,Medium Value
13890,1,14,2927.38,5,5,5,555,15,Champions,1253.8716423486028,Medium Value
13895,28,6,3439.77,4,4,5,445,13,Champions,1316.8325796247696,Medium Value
13911,57,20,3707.95,4,5,5,455,14,Champions,1838.3277260548823,Medium-High Value
13924,2,6,1838.8500000000001,5,4,4,544,13,Champions,7287.464511308879,High Value
13939,23,7,1458.96,4,4,4,444,12,Champions,689.9457071729048,Medium Value
13941,22,12,1105.82,4,5,4,454,13,Champions,474.0546658206943,Low-Medium Value
13949,3,6,2224.52,5,4,4,544,13,Champions,6658.81514396703,High Value
13952,218,13,9176.771,2,5,5,255,12,Need Attention,3956.0268839359223,High Value
13956,5,5,1026.42,5,4,4,544,13,Champions,1026.8832551408086,Medium Value
13969,7,35,10971.98,5,5,5,555,15,Champions,5776.6702424340465,High Value
13971,19,14,4667.57,5,5,5,555,15,Champions,2145.811286713022,Medium-High Value
13975,31,12,5358.84,4,5,5,455,14,Champions,2460.8892917214102,Medium-High Value
13982,39,9,3466.39,4,5,5,455,14,Champions,1514.3906066302723,Medium Value
13983,40,18,4803.29,4,5,5,455,14,Champions,2101.151848009689,Medium-High Value
13984,27,11,1335.32,4,5,4,454,13,Champions,559.9526844967771,Low-Medium Value
13985,4,22,9932.36,5,5,5,555,15,Champions,4799.466622295222,High Value
13988,20,8,4617.9,4,4,5,445,13,Champions,2182.942535121796,Medium-High Value
13993,43,19,5476.91,4,5,5,455,14,Champions,2380.3807949988172,Medium-High Value
13994,4,6,2313.14,5,4,5,545,14,Champions,4427.647943370109,High Value
13995,15,14,3902.01,5,5,5,555,15,Champions,1696.8293731327115,Medium-High Value
13999,10,29,7947.46,5,5,5,555,15,Champions,3529.8972815293127,High Value
14001,46,9,2854.4900000000002,4,5,5,455,14,Champions,1737.7961377842944,Medium-High Value
14004,43,11,5693.31,4,5,5,455,14,Champions,4017.4699141419937,High Value
14005,10,5,1557.32,5,4,4,544,13,Champions,1956.5868559263722,Medium-High Value
14016,162,11,7863.55,3,5,5,355,13,Loyal Customers,3453.1745792672677,High Value
14030,18,20,6730.13,5,5,5,555,15,Champions,2965.4146083293394,Medium-High Value
14031,7,40,11217.83,5,5,5,555,15,Champions,5024.534983306962,High Value
14032,2,16,4463.63,5,5,5,555,15,Champions,1948.9073843393612,Medium-High Value
14035,29,9,2074.64,4,5,4,454,13,Champions,1017.4393869102465,Medium Value
14040,41,35,10841.45,4,5,5,455,14,Champions,4818.497362307711,High Value
14044,27,10,3123.1,4,5,5,455,14,Champions,1389.5604338958653,Medium Value
14047,9,14,2854.57,5,5,5,555,15,Champions,1323.9727954732841,Medium Value
14049,17,13,12166.33,5,5,5,555,15,Champions,6155.828573735377,High Value
14051,1,35,5794.9400000000005,5,5,5,555,15,Champions,2582.5678814937473,Medium-High Value
14056,1,23,8140.4,5,5,5,555,15,Champions,9290.175074358862,High Value
14057,24,21,7026.0,4,5,5,455,14,Champions,3073.9815093762104,Medium-High Value
14060,5,28,5440.7,5,5,5,555,15,Champions,2776.5760752401557,Medium-High Value
14062,10,17,4920.16,5,5,5,555,15,Champions,2147.77434965508,Medium-High Value
14064,29,15,2611.94,4,5,5,455,14,Champions,1199.90151249361,Medium Value
14071,4,8,1438.82,5,4,4,544,13,Champions,1610.2019033067343,Medium Value
14075,5,6,1569.35,5,4,4,544,13,Champions,817.738695972829,Medium Value
14080,33,5,1035.78,4,4,4,444,12,Champions,380.14513517888844,Low-Medium Value
14083,4,11,1407.26,5,5,4,554,14,Champions,599.1231997983602,Low-Medium Value
14085,2,33,10104.97,5,5,5,555,15,Champions,4532.292711023182,High Value
14088,10,13,10266.9,5,5,5,555,15,Champions,7618.99482939688,High Value
14092,8,24,7002.45,5,5,5,555,15,Champions,3138.3339626846546,Medium-High Value
14096,4,17,46531.74,5,5,5,555,15,Champions,146409.32007251077,High Value
14099,16,20,5472.67,5,5,5,555,15,Champions,2408.0476788055307,Medium-High Value
14102,5,5,1195.28,5,4,4,544,13,Champions,7337.983092276387,High Value
14107,52,11,4591.7,4,5,5,455,14,Champions,1933.4058823419145,Medium-High Value
14110,37,30,5945.88,4,5,5,455,14,Champions,2629.7003541913837,Medium-High Value
14112,23,13,5732.59,4,5,5,455,14,Champions,2736.1842439086317,Medium-High Value
14113,4,14,2082.65,5,5,4,554,14,Champions,893.2725199393766,Medium Value
14116,20,5,1297.74,4,4,4,444,12,Champions,2897.0904278558564,Medium-High Value
14121,4,4,2685.35,5,3,5,535,13,Potential Loyalists,11526.033925457525,High Value
14125,11,3,2740.43,5,3,5,535,13,Potential Loyalists,8011.36414562636,High Value
14129,2,9,2509.98,5,5,5,555,15,Champions,1303.3457604104708,Medium Value
14132,2,11,3367.83,5,5,5,555,15,Champions,5649.059250003837,High Value
14135,2,23,4873.3,5,5,5,555,15,Champions,2135.6016502868,Medium-High Value
14140,4,2,935.05,5,2,3,523,10,Potential Loyalists,5092.287189475066,High Value
14146,9,12,7699.02,5,5,5,555,15,Champions,3433.6589779142078,High Value
14156,10,126,59084.82,5,5,5,555,15,Champions,26818.14696278932,High Value
14159,20,20,7633.51,4,5,5,455,14,Champions,3326.90050770606,High Value
14167,39,8,1296.49,4,4,4,444,12,Champions,563.2978001205145,Low-Medium Value
14175,60,8,7125.68,3,4,5,345,12,Loyal Customers,3357.658870567104,High Value
14178,9,7,1620.93,5,4,4,544,13,Champions,2591.8426923734646,Medium-High Value
14180,11,33,5598.15,5,5,5,555,15,Champions,3350.9117212265505,High Value
14188,31,6,2054.36,4,4,4,444,12,Champions,1870.7104335297643,Medium-High Value
14189,2,16,5350.51,5,5,5,555,15,Champions,4365.203295376034,High Value
14191,2,15,4455.16,5,5,5,555,15,Champions,1928.5834983372997,Medium-High Value
14194,5,35,17258.61,5,5,5,555,15,Champions,8063.977716212849,High Value
14198,18,9,1569.73,5,5,4,554,14,Champions,670.1728880968433,Low-Medium Value
14205,17,9,2149.3,5,5,4,554,14,Champions,1004.7990867605615,Medium Value
14209,11,15,4577.37,5,5,5,555,15,Champions,2102.8022030532384,Medium-High Value
14211,53,18,4173.1900000000005,4,5,5,455,14,Champions,1823.0201026180655,Medium-High Value
14215,12,9,3336.4300000000003,5,5,5,555,15,Champions,1369.8779073363733,Medium Value
14216,3,5,1345.29,5,4,4,544,13,Champions,879.8843491121049,Medium Value
14217,2,23,3000.91,5,5,5,555,15,Champions,1842.6031738328766,Medium-High Value
14221,42,17,5898.29,4,5,5,455,14,Champions,3067.790626486785,Medium-High Value
14226,29,6,1850.73,4,4,4,444,12,Champions,1183.528950710353,Medium Value
14227,26,15,6297.91,4,5,5,455,14,Champions,2966.722001777191,Medium-High Value
14229,52,7,1230.84,4,4,4,444,12,Champions,756.316627341064,Medium Value
14232,43,5,2048.07,4,4,4,444,12,Champions,2095.5624110108793,Medium-High Value
14233,49,6,1628.27,4,4,4,444,12,Champions,777.8567486311894,Medium Value
14234,22,4,775.46,4,3,3,433,10,Potential Loyalists,3506.7304195667643,High Value
14239,43,21,4095.4700000000003,4,5,5,455,14,Champions,1794.271395108295,Medium-High Value
14243,9,17,6721.45,5,5,5,555,15,Champions,4496.86828884131,High Value
14250,7,3,1904.05,5,3,4,534,12,Potential Loyalists,4870.506878042821,High Value
14251,2,5,1475.3400000000001,5,4,4,544,13,Champions,6991.606736728765,High Value
14262,8,8,2532.31,5,4,5,545,14,Champions,3117.3346352837357,Medium-High Value
14277,15,8,4922.14,5,4,5,545,14,Champions,2005.828289210501,Medium-High Value
14282,3,24,4345.46,5,5,5,555,15,Champions,2391.358941395315,Medium-High Value
14285,21,8,1042.94,4,4,4,444,12,Champions,422.09893921937896,Low-Medium Value
14286,24,7,8041.76,4,4,5,445,13,Champions,3166.5527168455897,Medium-High Value
14290,11,8,2776.6,5,4,5,545,14,Champions,1122.2089780616038,Medium Value
14291,2,23,7656.9,5,5,5,555,15,Champions,3387.620118310789,High Value
14292,8,15,3398.35,5,5,5,555,15,Champions,1699.9418903118444,Medium-High Value
14293,3,9,2719.23,5,5,5,555,15,Champions,1119.529741864604,Medium Value
14295,40,5,1489.91,4,4,4,444,12,Champions,550.5571265177398,Low-Medium Value
14298,8,75,66420.89,5,5,5,555,15,Champions,30437.605198226818,High Value
14299,8,25,5565.25,5,5,5,555,15,Champions,2447.6998824805128,Medium-High Value
14309,8,11,3148.44,5,5,5,555,15,Champions,1757.1538572207248,Medium-High Value
14312,47,11,3024.29,4,5,5,455,14,Champions,1845.5784340656878,Medium-High Value
14315,45,8,2926.32,4,4,5,445,13,Champions,1363.673352831937,Medium Value
14321,11,7,2134.66,5,4,4,544,13,Champions,1308.9096435589486,Medium Value
14329,17,15,9691.12,5,5,5,555,15,Champions,4230.028503234652,High Value
14332,23,5,1657.67,4,4,4,444,12,Champions,1078.9708496658084,Medium Value
14334,17,12,4318.4800000000005,5,5,5,555,15,Champions,2353.2266577668706,Medium-High Value
14341,45,18,4381.4,4,5,5,455,14,Champions,1893.2270540188224,Medium-High Value
14360,32,4,1992.23,4,3,4,434,11,Potential Loyalists,5367.136355186238,High Value
14367,8,16,8378.12,5,5,5,555,15,Champions,9643.94894476545,High Value
14387,33,3,1687.3600000000001,4,3,4,434,11,Potential Loyalists,3516.919912159079,High Value
14388,10,16,6701.0,5,5,5,555,15,Champions,3083.132573348404,Medium-High Value
14390,10,13,5668.04,5,5,5,555,15,Champions,4166.53166839832,High Value
14395,2,20,8208.01,5,5,5,555,15,Champions,4395.460719389637,High Value
14397,3,19,1797.38,5,5,4,554,14,Champions,2699.2862912324135,Medium-High Value
14401,4,22,4649.6,5,5,5,555,15,Champions,2069.8714954200095,Medium-High Value
14404,34,13,2478.66,4,5,5,455,14,Champions,1075.9699720327694,Medium Value
14408,11,8,2363.53,5,4,5,545,14,Champions,953.9548812824587,Medium Value
14415,1,23,12091.6,5,5,5,555,15,Champions,5408.9275294312465,High Value
14418,4,3,1761.69,5,3,4,534,12,Potential Loyalists,3706.160268086568,High Value
14419,11,7,1260.91,5,4,4,544,13,Champions,955.308583648643,Medium Value
14421,57,6,1650.22,4,4,4,444,12,Champions,671.9737318485459,Low-Medium Value
14422,1,19,10122.42,5,5,5,555,15,Champions,4484.72485146094,High Value
14426,24,17,9812.3,4,5,5,455,14,Champions,4842.0108159184465,High Value
14428,7,5,1168.51,5,4,4,544,13,Champions,974.1978206327057,Medium Value
14432,10,6,2156.51,5,4,4,544,13,Champions,6895.365659756915,High Value
14440,8,11,3393.28,5,5,5,555,15,Champions,1413.2834324371258,Medium Value
14441,1,10,3466.69,5,5,5,555,15,Champions,1526.7860032129995,Medium Value
14443,54,5,2294.67,4,4,4,444,12,Champions,1639.7897540368874,Medium Value
14446,1,5,1241.31,5,4,4,544,13,Champions,868.6657130742719,Medium Value
14447,19,6,1711.73,5,4,4,544,13,Champions,1207.1211631383362,Medium Value
14449,19,8,2394.3,5,4,5,545,14,Champions,1626.174344511636,Medium Value
14456,5,9,3062.4,5,5,5,555,15,Champions,6518.685438259921,High Value
14466,29,13,3728.3,4,5,5,455,14,Champions,1602.8042359661954,Medium Value
14467,18,12,2220.9900000000002,5,5,4,554,14,Champions,932.7393476803966,Medium Value
14482,18,10,2226.4700000000003,5,5,4,554,14,Champions,1442.6343139541832,Medium Value
14487,27,7,1453.61,4,4,4,444,12,Champions,1112.9587187912919,Medium Value
14493,7,10,4973.7,5,5,5,555,15,Champions,2357.945754144312,Medium-High Value
14498,43,10,3411.95,4,5,5,455,14,Champions,1888.61122552406,Medium-High Value
14499,26,7,2138.9700000000003,4,4,4,444,12,Champions,1319.9418676279913,Medium Value
14502,20,9,2291.57,4,5,4,454,13,Champions,2204.4271697361687,Medium-High Value
14503,3,6,3153.06,5,4,5,545,14,Champions,4984.26047451481,High Value
14505,17,19,11760.69,5,5,5,555,15,Champions,5160.525422675867,High Value
14506,17,7,3290.67,5,4,5,545,14,Champions,1589.9390036109944,Medium Value
14507,40,10,2975.43,4,5,5,455,14,Champions,1242.0257822900003,Medium Value
14511,11,5,1314.81,5,4,4,544,13,Champions,2670.367833908991,Medium-High Value
14515,18,12,3407.66,5,5,5,555,15,Champions,1917.6738651647318,Medium-High Value
14524,32,13,2746.71,4,5,5,455,14,Champions,2057.9134957452275,Medium-High Value
14525,20,17,5922.54,4,5,5,455,14,Champions,2596.0365386701496,Medium-High Value
14527,3,122,24103.76,5,5,5,555,15,Champions,10952.48304951705,High Value
14530,26,16,5584.05,4,5,5,455,14,Champions,2572.963238229197,Medium-High Value
14533,25,10,1942.8500000000001,4,5,4,454,13,Champions,967.8803873323111,Medium Value
14534,3,26,5772.94,5,5,5,555,15,Champions,2960.940892716841,Medium-High Value
14540,10,11,3492.94,5,5,5,555,15,Champions,1466.7321344447234,Medium Value
14541,59,14,2409.68,4,5,5,455,14,Champions,1077.7708053453755,Medium Value
14543,29,36,3420.27,4,5,5,455,14,Champions,1523.4499480531827,Medium Value
14546,5,11,5197.9,5,5,5,555,15,Champions,2179.6858121991713,Medium-High Value
14547,4,8,3920.34,5,4,5,545,14,Champions,21853.734407321124,High Value
14553,19,9,1531.19,5,5,4,554,14,Champions,902.876860595936,Medium Value
14554,10,4,2238.2400000000002,5,3,4,534,12,Potential Loyalists,11113.925560699518,High Value
14555,57,6,2315.63,4,4,5,445,13,Champions,903.6960835619008,Medium Value
14560,7,42,3986.42,5,5,5,555,15,Champions,1782.8708118005354,Medium-High Value
14562,4,26,6232.99,5,5,5,555,15,Champions,3024.870012998231,Medium-High Value
14572,3,11,5171.33,5,5,5,555,15,Champions,2560.2809292209067,Medium-High Value
14577,13,7,1374.25,5,4,4,544,13,Champions,546.332856991469,Low-Medium Value
14583,6,8,1781.03,5,4,4,544,13,Champions,848.7061356544496,Medium Value
14587,19,9,1601.14,5,5,4,554,14,Champions,1456.2387673450653,Medium Value
14593,22,12,3637.0099999999998,4,5,5,455,14,Champions,1544.180804321748,Medium Value
14595,20,8,2164.45,4,4,4,444,12,Champions,930.826239423508,Medium Value
14597,11,6,1247.8600000000001,5,4,4,544,13,Champions,805.318863306338,Medium Value
14606,1,191,29086.75,5,5,5,555,15,Champions,13274.169565222446,High Value
14607,19,9,2819.03,5,5,5,555,15,Champions,1257.1927112462556,Medium Value
14621,1,9,2901.07,5,5,5,555,15,Champions,1274.8371930113053,Medium Value
14623,32,10,2059.58,4,5,4,454,13,Champions,1041.3972986633378,Medium Value
14626,24,11,4375.02,4,5,5,455,14,Champions,1844.6998894122653,Medium-High Value
14629,4,2,959.01,5,2,3,523,10,Potential Loyalists,3519.6951677760317,High Value
14631,51,6,1630.29,4,4,4,444,12,Champions,943.8806715147766,Medium Value
14639,52,9,4978.96,4,5,5,455,14,Champions,2260.7596787647417,Medium-High Value
14640,24,10,3667.06,4,5,5,455,14,Champions,1626.8207281718935,Medium Value
14646,2,106,29114.86,5,5,5,555,15,Champions,13230.92077943531,High Value
14649,5,9,3448.91,5,5,5,555,15,Champions,1506.7539737632555,Medium Value
14653,1,11,3122.33,5,5,5,555,15,Champions,1300.4341697712568,Medium Value
14655,8,7,2233.71,5,4,4,544,13,Champions,1086.50762031057,Medium Value
14657,18,6,1460.87,5,4,4,544,13,Champions,947.1316260765838,Medium Value
14659,9,9,2529.93,5,5,5,555,15,Champions,2410.54460550205,Medium-High Value
14662,29,7,1416.33,4,4,4,444,12,Champions,557.6992610386176,Low-Medium Value
14664,20,2,637.89,4,2,3,423,9,Potential Loyalists,3365.391266981771,High Value
14667,11,54,19843.59,5,5,5,555,15,Champions,8922.870924551064,High Value
14673,3,7,2975.21,5,4,5,545,14,Champions,2105.315902542619,Medium-High Value
14676,31,10,3098.46,4,5,5,455,14,Champions,1473.5242541616842,Medium Value
14680,25,53,19584.78,4,5,5,455,14,Champions,8827.314010365746,High Value
14684,26,6,1468.55,4,4,4,444,12,Champions,1062.2521866122015,Medium Value
14688,8,27,6354.27,5,5,5,555,15,Champions,4530.854847888448,High Value
14696,4,8,2767.9,5,4,5,545,14,Champions,1942.433217684146,Medium-High Value
14698,2,5,1250.76,5,4,4,544,13,Champions,6757.152336353106,High Value
14700,32,5,2976.46,4,4,5,445,13,Champions,1657.7462051989148,Medium-High Value
14701,11,15,3984.44,5,5,5,555,15,Champions,1835.7676387085248,Medium-High Value
14702,1,29,6754.22,5,5,5,555,15,Champions,3024.6393649718584,Medium-High Value
14704,11,11,1813.57,5,5,4,554,14,Champions,893.5592085329426,Medium Value
14709,15,25,8821.83,5,5,5,555,15,Champions,3901.1772811839487,High Value
14710,14,13,1922.59,5,5,4,554,14,Champions,815.2803541505865,Medium Value
14711,10,11,2006.8,5,5,4,554,14,Champions,2360.1556398943526,Medium-High Value
14713,9,21,5010.87,5,5,5,555,15,Champions,2192.3315863774515,Medium-High Value
14715,25,7,1539.75,4,4,4,444,12,Champions,646.7760723955282,Low-Medium Value
14719,2,5,1602.13,5,4,4,544,13,Champions,1745.0416715413487,Medium-High Value
14723,10,11,2093.06,5,5,4,554,14,Champions,874.120684847931,Medium Value
14730,1,8,2005.06,5,4,4,544,13,Champions,2146.327981968691,Medium-High Value
14732,8,19,5017.07,5,5,5,555,15,Champions,2198.4467362324144,Medium-High Value
14733,16,15,7109.55,5,5,5,555,15,Champions,5587.329200611357,High Value
14735,4,54,9900.67,5,5,5,555,15,Champions,4464.050505017739,High Value
14738,43,9,1651.5,4,5,4,454,13,Champions,677.1497430768621,Low-Medium Value
14739,4,25,4119.92,5,5,5,555,15,Champions,1814.4789959175182,Medium-High Value
14741,12,7,1729.74,5,4,4,544,13,Champions,1200.5153777380458,Medium Value
14744,16,14,1878.88,5,5,4,554,14,Champions,1035.3134051868583,Medium Value
14748,29,10,3152.32,4,5,5,455,14,Champions,1487.499001821129,Medium Value
14754,45,6,1550.48,4,4,4,444,12,Champions,632.2743667061034,Low-Medium Value
14755,10,25,9827.2,5,5,5,555,15,Champions,4333.945365450248,High Value
14766,8,11,6165.53,5,5,5,555,15,Champions,3434.7558727154114,High Value
14769,3,17,15537.52,5,5,5,555,15,Champions,6829.426071596463,High Value
14776,51,15,3537.9,4,5,5,455,14,Champions,2505.4864732951814,Medium-High Value
14790,17,10,2441.62,5,5,5,555,15,Champions,1020.6008267425826,Medium Value
14794,3,10,1664.05,5,5,4,554,14,Champions,1040.500648319561,Medium Value
14796,1,27,10419.84,5,5,5,555,15,Champions,4679.525426633159,High Value
14800,48,17,7123.22,4,5,5,455,14,Champions,5215.878099908388,High Value
14805,15,7,1033.84,5,4,4,544,13,Champions,481.8198465916087,Low-Medium Value
14808,40,7,2104.99,4,4,4,444,12,Champions,3562.6805309639713,High Value
14810,41,13,2537.02,4,5,5,455,14,Champions,1847.5140896191215,Medium-High Value
14820,21,9,1125.69,4,5,4,454,13,Champions,499.0537926588642,Low-Medium Value
14824,10,10,3679.51,5,5,5,555,15,Champions,1758.1062784441178,Medium-High Value
14825,4,24,4840.08,5,5,5,555,15,Champions,2563.2895533773735,Medium-High Value
14829,29,7,1692.84,4,4,4,444,12,Champions,1126.2883950865255,Medium Value
14834,18,7,1878.88,5,4,4,544,13,Champions,1339.3558034512826,Medium Value
14841,53,14,7017.89,4,5,5,455,14,Champions,2989.604940183743,Medium-High Value
14849,22,43,14445.19,4,5,5,455,14,Champions,6825.247652335539,High Value
14852,58,18,5853.78,4,5,5,455,14,Champions,2903.1640902449267,Medium-High Value
14856,36,3,1046.06,4,3,4,434,11,Potential Loyalists,4204.816550683333,High Value
14859,13,5,1540.64,5,4,4,544,13,Champions,751.1923130144129,Medium Value
14861,52,10,1380.73,4,5,4,454,13,Champions,573.9890892462925,Low-Medium Value
14868,3,12,4184.01,5,5,5,555,15,Champions,3090.7215017791095,Medium-High Value
14869,9,6,2804.2400000000002,5,4,5,545,14,Champions,1091.3533352090092,Medium Value
14871,3,9,1258.97,5,5,4,554,14,Champions,512.0074033168182,Low-Medium Value
14878,13,24,3537.64,5,5,5,555,15,Champions,1745.0028244776258,Medium-High Value
14882,27,12,1058.65,4,5,4,454,13,Champions,530.2065754059448,Low-Medium Value
14895,8,37,19046.98,5,5,5,555,15,Champions,8595.383664196068,High Value
14897,8,8,2845.84,5,4,5,545,14,Champions,1162.9203720953865,Medium Value
14898,23,14,3231.73,4,5,5,455,14,Champions,1378.5825941807532,Medium Value
14901,11,12,2214.65,5,5,4,554,14,Champions,1376.4389086003018,Medium Value
14903,21,5,2810.63,4,4,5,445,13,Champions,2730.9805812345417,Medium-High Value
14907,3,16,5648.17,5,5,5,555,15,Champions,2974.9132612349476,Medium-High Value
14911,1,374,213997.57,5,5,5,555,15,Champions,97647.1232336441,High Value
14912,17,6,1493.25,5,4,4,544,13,Champions,616.9840101791823,Low-Medium Value
14913,36,8,3777.9300000000003,4,4,5,445,13,Champions,2301.388638215046,Medium-High Value
14936,34,12,10656.91,4,5,5,455,14,Champions,5657.7522489600515,High Value
14944,30,19,6891.87,4,5,5,455,14,Champions,3340.2716606921567,High Value
14948,23,6,1101.97,4,4,4,444,12,Champions,1422.3346013137455,Medium Value
14961,11,21,13491.1,5,5,5,555,15,Champions,5902.560765890322,High Value
14963,10,12,2948.48,5,5,5,555,15,Champions,1738.281329139141,Medium-High Value
14966,15,6,1115.84,5,4,4,544,13,Champions,434.2622976491387,Low-Medium Value
14971,35,3,1116.57,4,3,4,434,11,Potential Loyalists,5984.324692651778,High Value
15005,16,56,14106.2,5,5,5,555,15,Champions,6347.269743728767,High Value
15009,12,3,1261.78,5,3,4,534,12,Potential Loyalists,11834.526378744531,High Value
15021,9,12,2783.83,5,5,5,555,15,Champions,1733.6742734060256,Medium-High Value
15022,12,5,1022.89,5,4,4,544,13,Champions,408.73513124920805,Low-Medium Value
15023,3,20,10990.68,5,5,5,555,15,Champions,5238.450541246544,High Value
15024,10,16,3915.61,5,5,5,555,15,Champions,2930.2190097041994,Medium-High Value
15027,31,10,1982.6100000000001,4,5,4,454,13,Champions,967.0779888315329,Medium Value
15028,8,6,1157.71,5,4,4,544,13,Champions,828.8877698363799,Medium Value
15031,4,14,3084.58,5,5,5,555,15,Champions,1324.8241566079134,Medium Value
15033,5,10,2586.67,5,5,5,555,15,Champions,2396.5110478815227,Medium-High Value
15034,16,14,7083.85,5,5,5,555,15,Champions,3855.95478901441,High Value
15038,59,9,1309.86,4,5,4,454,13,Champions,927.2060238628036,Medium Value
15039,10,90,28707.74,5,5,5,555,15,Champions,13148.878629716588,High Value
15044,19,32,15441.99,5,5,5,555,15,Champions,6995.963392881781,High Value
15046,9,25,5292.63,5,5,5,555,15,Champions,2475.5931714696712,Medium-High Value
15050,25,5,3224.88,4,4,5,445,13,Champions,1814.8137121345558,Medium-High Value
15051,23,9,3534.21,4,5,5,455,14,Champions,1439.2693752171547,Medium Value
15058,25,16,3229.34,4,5,5,455,14,Champions,1567.8596960985703,Medium Value
15059,41,19,3523.57,4,5,5,455,14,Champions,1537.6857040247698,Medium Value
15060,8,4,303.09000000000003,5,3,2,532,10,Potential Loyalists,9594.28527592066,High Value
15061,4,79,11126.85,5,5,5,555,15,Champions,5026.3546286383225,High Value
15065,38,5,3076.86,4,4,5,445,13,Champions,2027.1393761014203,Medium-High Value
15073,10,8,2658.66,5,4,5,545,14,Champions,1153.4359577620182,Medium Value
15078,7,53,17685.38,5,5,5,555,15,Champions,7971.2104324195725,High Value
15081,22,12,1965.72,4,5,4,454,13,Champions,1137.231961696076,Medium Value
15089,10,6,2289.09,5,4,4,544,13,Champions,5071.630963342311,High Value
15093,18,18,5008.7300000000005,5,5,5,555,15,Champions,2185.0249687506466,Medium-High Value
15105,18,9,2431.69,5,5,5,555,15,Champions,1165.8726024067237,Medium Value
15106,18,5,1422.52,5,4,4,544,13,Champions,1433.7826394848978,Medium Value
15110,24,6,1186.25,4,4,4,444,12,Champions,689.6351060393154,Medium Value
15111,29,5,2730.87,4,4,5,445,13,Champions,1248.1686668026384,Medium Value
15113,10,2,2116.28,5,2,4,524,11,Potential Loyalists,6741.1967987507705,High Value
15114,30,12,3400.12,4,5,5,455,14,Champions,2505.6830607773227,Medium-High Value
15117,15,8,1973.97,5,5,4,554,14,Champions,921.3287734735853,Medium Value
15123,7,5,3613.25,5,4,5,545,14,Champions,1541.892272267994,Medium Value
15129,50,22,4294.1,4,5,5,455,14,Champions,2272.5906667189824,Medium-High Value
15134,15,10,1596.29,5,5,4,554,14,Champions,1149.5069330426945,Medium Value
15136,3,4,1286.7,5,3,4,534,12,Potential Loyalists,3429.9256227945807,High Value
15140,52,8,2418.45,4,5,5,455,14,Champions,1620.228697366006,Medium Value
15142,46,6,2619.92,4,4,5,445,13,Champions,1474.370128716593,Medium Value
15144,8,26,6923.05,5,5,5,555,15,Champions,3095.9736213766605,Medium-High Value
15150,17,13,9001.08,5,5,5,555,15,Champions,5166.571325713542,High Value
15152,10,14,5263.83,5,5,5,555,15,Champions,2357.7017998294405,Medium-High Value
15156,1,3,961.49,5,3,3,533,11,Potential Loyalists,6558.572387867114,High Value
15157,4,5,2479.11,5,4,5,545,14,Champions,919.8651136908951,Medium Value
15159,2,34,16121.82,5,5,5,555,15,Champions,12258.619474712588,High Value
15172,9,5,1624.05,5,4,4,544,13,Champions,1858.8618885572253,Medium-High Value
15179,18,11,6283.08,5,5,5,555,15,Champions,2620.425599262666,Medium-High Value
15186,14,5,1403.2,5,4,4,544,13,Champions,544.590507268746,Low-Medium Value
15187,2,12,1756.58,5,5,4,554,14,Champions,2576.716633555805,Medium-High Value
15189,4,38,3514.54,5,5,5,555,15,Champions,2274.535131675474,Medium-High Value
15194,3,28,10211.84,5,5,5,555,15,Champions,4517.536431528131,High Value
15197,11,6,1050.47,5,4,4,544,13,Champions,406.572257000392,Low-Medium Value
15199,59,9,1112.5,4,5,4,454,13,Champions,580.6967508058738,Low-Medium Value
15203,26,15,4400.18,4,5,5,455,14,Champions,1899.5647538681824,Medium-High Value
15214,2,8,1661.44,5,5,4,554,14,Champions,2028.3695984941755,Medium-High Value
15215,47,6,2049.98,4,4,4,444,12,Champions,942.5115898322723,Medium Value
15218,11,19,6786.87,5,5,5,555,15,Champions,3183.2723979266143,Medium-High Value
15220,52,6,1778.96,4,4,4,444,12,Champions,1787.7082698419838,Medium-High Value
15227,37,9,2345.69,4,5,5,455,14,Champions,1112.2031670891276,Medium Value
15240,45,12,4358.22,4,5,5,455,14,Champions,1840.2903861234383,Medium-High Value
15249,32,18,9266.0,4,5,5,455,14,Champions,4750.595696083189,High Value
15251,41,17,3233.94,4,5,5,455,14,Champions,1557.1441815872038,Medium Value
15252,36,5,1882.31,4,4,4,444,12,Champions,832.1654289668683,Medium Value
15253,16,8,2055.09,5,5,4,554,14,Champions,1036.122313277846,Medium Value
15260,100,25,7694.2300000000005,3,5,5,355,13,Loyal Customers,3402.5315917676917,High Value
