customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,total_score,segment,predicted_clv,value_segment
13488,17,23,13674.27,5,5,5,555,15,Champions,6466.183655268243,High Value
13489,105,3,215.28,3,3,1,331,7,Need Attention,164.82946112188924,Low Value
13491,52,27,4427.06,4,5,5,455,14,Champions,1966.4533777684983,Medium-High Value
13492,136,3,1071.24,3,3,4,334,10,Promising,1126.812074083708,Medium Value
13495,8,10,3106.92,5,5,5,555,15,Champions,1289.8263431773353,Medium Value
13496,11,2,582.53,5,2,3,523,10,Potential Loyalists,273.9451370736352,Low Value
13497,283,6,1320.3300000000002,2,4,4,244,10,Need Attention,555.3219895577714,Low-Medium Value
13499,18,5,1057.11,5,4,4,544,13,Champions,1061.5186570702158,Medium Value
13500,23,4,1466.3,4,3,4,434,11,Potential Loyalists,928.3117555895913,Medium Value
13501,288,3,2280.91,2,3,4,234,9,Need Attention,902.3486383144403,Medium Value
13502,17,5,573.9,5,4,3,543,12,Loyal Customers,282.8885676802699,Low Value
13503,71,5,1824.19,3,4,4,344,11,Loyal Customers,746.5963555038519,Medium Value
13505,73,4,3544.38,3,3,5,335,11,Promising,3868.862537276133,High Value
13506,316,5,1639.2,2,4,4,244,10,Need Attention,962.5733736279658,Medium Value
13507,3,4,2479.16,5,3,5,535,13,Potential Loyalists,4329.797255559955,High Value
13508,244,2,287.05,2,2,2,222,6,Need Attention,75.48528011130288,Low Value
13509,9,7,912.52,5,4,3,543,12,Loyal Customers,520.9036329385052,Low-Medium Value
13510,1,11,4558.29,5,5,5,555,15,Champions,1948.7429892356392,Medium-High Value
13512,261,4,713.39,2,3,3,233,8,Need Attention,310.40952521169595,Low-Medium Value
13513,127,3,733.15,3,3,3,333,9,Promising,252.3443440270721,Low Value
13514,74,4,661.1,3,3,3,333,9,Promising,245.83915366918578,Low Value
13515,73,6,1184.22,3,4,4,344,11,Loyal Customers,517.410242455356,Low-Medium Value
13516,21,4,931.26,4,3,3,433,10,Potential Loyalists,565.5433515084874,Low-Medium Value
13517,60,3,2128.42,3,3,4,334,10,Promising,2676.595753755772,Medium-High Value
13519,78,2,343.21,3,2,2,322,7,Promising,131.09236899348394,Low Value
13520,59,11,4088.2000000000003,4,5,5,455,14,Champions,1738.0889345416722,Medium-High Value
13521,1,3,1093.65,5,3,4,534,12,Potential Loyalists,27353.589953058814,High Value
13523,33,6,4129.88,4,4,5,445,13,Champions,2897.8877404111417,Medium-High Value
13524,41,5,680.1800000000001,4,4,3,443,11,Loyal Customers,838.9565584564137,Medium Value
13525,15,2,164.78,5,2,1,521,8,Potential Loyalists,112.62823883081766,Low Value
13526,738,2,601.14,1,2,3,123,6,About to Sleep,137.7044220979081,Low Value
13527,34,12,4683.74,4,5,5,455,14,Champions,2110.168930939767,Medium-High Value
13529,79,2,307.76,3,2,2,322,7,Promising,254.69578259114928,Low Value
13531,205,6,1738.52,2,4,4,244,10,Need Attention,665.5502479320579,Low-Medium Value
13533,183,3,270.79,3,3,2,332,8,Promising,228.29681116441222,Low Value
13534,2,35,7720.900000000001,5,5,5,555,15,Champions,4879.565880447457,High Value
13536,1,7,2721.19,5,4,5,545,14,Champions,10642.65785446505,High Value
13537,426,2,717.85,1,2,3,123,6,About to Sleep,268.718094157681,Low Value
13538,43,11,2431.13,4,5,5,455,14,Champions,1105.5578383075838,Medium Value
13539,86,7,1442.36,3,4,4,344,11,Loyal Customers,707.5295975878818,Medium Value
13540,467,3,632.39,1,3,3,133,7,About to Sleep,217.33125018189148,Low Value
13542,377,17,3608.4700000000003,2,5,5,255,12,Need Attention,1575.188471004981,Medium Value
13543,634,2,767.71,1,2,3,123,6,About to Sleep,188.93517916550041,Low Value
13544,40,6,829.0,4,4,3,443,11,Loyal Customers,362.2072680713804,Low-Medium Value
13545,391,2,374.64,2,2,2,222,6,Need Attention,116.26660545954822,Low Value
13546,12,5,1092.14,5,4,4,544,13,Champions,697.4252659229223,Medium Value
13548,96,3,908.99,3,3,3,333,9,Promising,435.3511860690551,Low-Medium Value
13549,26,8,1005.8000000000001,4,4,3,443,11,Loyal Customers,767.853667246278,Medium Value
13552,66,22,5314.34,3,5,5,355,13,Loyal Customers,2607.0557842034136,Medium-High Value
13554,380,7,1638.28,2,4,4,244,10,Need Attention,1063.1051563699143,Medium Value
13555,74,12,6493.88,3,5,5,355,13,Loyal Customers,2921.4402163467885,Medium-High Value
13556,429,2,200.82,1,2,1,121,4,About to Sleep,77.93947097328218,Low Value
13557,28,13,3032.26,4,5,5,455,14,Champions,1294.646537313958,Medium Value
13558,6,4,605.06,5,3,3,533,11,Potential Loyalists,2286.9393501850554,Medium-High Value
13561,216,11,1739.12,2,5,4,254,11,Need Attention,823.8186168218263,Medium Value
13562,82,8,4372.9800000000005,3,4,5,345,12,Loyal Customers,1864.3268443181375,Medium-High Value
13563,84,2,445.93,3,2,2,322,7,Promising,541.6161904047844,Low-Medium Value
13564,354,36,16344.16,2,5,5,255,12,Need Attention,7279.983657130258,High Value
13565,19,3,414.8,5,3,2,532,10,Potential Loyalists,227.73688468299636,Low Value
13566,41,5,1708.1200000000001,4,4,4,444,12,Champions,722.0665890707444,Medium Value
13567,428,4,1083.69,1,3,4,134,8,About to Sleep,507.2695663824632,Low-Medium Value
13569,17,4,893.78,5,3,3,533,11,Potential Loyalists,530.0706574839569,Low-Medium Value
13571,13,26,4470.04,5,5,5,555,15,Champions,1988.0392456365344,Medium-High Value
13573,50,6,686.97,4,4,3,443,11,Loyal Customers,303.9269092751469,Low-Medium Value
13575,23,5,732.07,4,4,3,443,11,Loyal Customers,1129.9891976247625,Medium Value
13576,10,26,3573.42,5,5,5,555,15,Champions,1589.2697159628337,Medium Value
13577,25,11,3225.52,4,5,5,455,14,Champions,1367.5343103568866,Medium Value
13579,15,5,1539.04,5,4,4,544,13,Champions,631.8059976215849,Low-Medium Value
13581,309,2,280.53000000000003,2,2,2,222,6,Need Attention,114.67506841295317,Low Value
13582,390,2,241.68,2,2,2,222,6,Need Attention,66.12950868213368,Low Value
13583,156,2,1445.031,3,2,4,324,9,Promising,359.8215897474993,Low-Medium Value
13584,307,3,392.45,2,3,2,232,7,Need Attention,130.87570828056423,Low Value
13585,531,3,684.54,1,3,3,133,7,About to Sleep,209.07871733240617,Low Value
13587,64,4,508.70000000000005,3,3,2,332,8,Promising,194.5963791422005,Low Value
13588,16,9,2478.95,5,5,5,555,15,Champions,2929.2151499102074,Medium-High Value
13589,15,5,942.24,5,4,3,543,12,Loyal Customers,347.23004197378964,Low-Medium Value
13590,11,18,5580.87,5,5,5,555,15,Champions,2414.796724854331,Medium-High Value
13591,65,7,2017.44,3,4,4,344,11,Loyal Customers,806.4640547867464,Medium Value
13592,36,4,247.95999999999998,4,3,2,432,9,Potential Loyalists,238.75742483771143,Low Value
13593,108,14,5363.09,3,5,5,355,13,Loyal Customers,2602.9607965983605,Medium-High Value
13594,53,2,533.32,4,2,3,423,9,Potential Loyalists,185.6461211801698,Low Value
13595,517,3,753.72,1,3,3,133,7,About to Sleep,263.0442478547236,Low Value
13596,6,2,697.04,5,2,3,523,10,Potential Loyalists,9806.549002647158,High Value
13597,400,2,331.31,2,2,2,222,6,Need Attention,139.13879543806692,Low Value
13598,47,5,707.99,4,4,3,443,11,Loyal Customers,293.7689327355718,Low-Medium Value
13599,1,31,7204.28,5,5,5,555,15,Champions,3189.800532678043,Medium-High Value
13600,312,2,443.67,2,2,2,222,6,Need Attention,118.33033702987977,Low Value
13601,45,4,1185.14,4,3,4,434,11,Potential Loyalists,550.6861589556431,Low-Medium Value
13602,65,4,1025.17,3,3,4,334,10,Promising,463.59513375638466,Low-Medium Value
13605,387,2,522.67,2,2,3,223,7,Need Attention,154.80766692279502,Low Value
13606,29,3,280.54,4,3,2,432,9,Potential Loyalists,203.0546260071626,Low Value
13607,40,2,1078.31,4,2,4,424,10,Potential Loyalists,452.85308173258255,Low-Medium Value
13610,12,14,2175.88,5,5,4,554,14,Champions,971.813411627212,Medium Value
13611,89,10,3319.53,3,5,5,355,13,Loyal Customers,1370.6009752581847,Medium Value
13613,453,5,1039.8500000000001,1,4,4,144,9,About to Sleep,425.5851749382907,Low-Medium Value
13614,24,6,2359.19,4,4,5,445,13,Champions,1206.9484647577367,Medium Value
13615,319,8,5977.53,2,4,5,245,11,Need Attention,2600.9367235855125,Medium-High Value
13616,568,2,288.1,1,2,2,122,5,About to Sleep,70.49103956762875,Low Value
13617,40,8,1215.0,4,4,4,444,12,Champions,726.6530914371466,Medium Value
13619,545,2,231.69,1,2,1,121,4,About to Sleep,58.120852150779804,Low Value
13623,31,10,2283.13,4,5,4,454,13,Champions,942.6817063383128,Medium Value
13626,253,2,707.04,2,2,3,223,7,Need Attention,315.78531654176874,Low-Medium Value
13627,59,7,1965.88,4,4,4,444,12,Champions,890.3875937051898,Medium Value
13630,5,7,1046.94,5,4,4,544,13,Champions,1063.163080609624,Medium Value
13631,100,3,152.5,3,3,1,331,7,Need Attention,193.94342539055438,Low Value
13632,25,8,3648.15,4,4,5,445,13,Champions,1764.043429997447,Medium-High Value
13634,33,16,5073.47,4,5,5,455,14,Champions,2304.163742757356,Medium-High Value
13635,68,4,2917.56,3,3,5,335,11,Promising,1001.1391412664581,Medium Value
13636,37,5,949.12,4,4,3,443,11,Loyal Customers,902.7396449267945,Medium Value
13637,52,3,810.5,4,3,3,433,10,Potential Loyalists,810.8658037563818,Medium Value
13639,74,2,989.15,3,2,3,323,8,Promising,383.0146748703208,Low-Medium Value
13641,641,4,865.87,1,3,3,133,7,About to Sleep,299.1436063700383,Low-Medium Value
13642,216,4,514.72,2,3,3,233,8,Need Attention,301.7298686016672,Low-Medium Value
13643,31,10,2085.9700000000003,4,5,4,454,13,Champions,867.1673828301614,Medium Value
13644,16,4,2624.26,5,3,5,535,13,Potential Loyalists,6329.196345121452,High Value
13646,400,2,326.25,2,2,2,222,6,Need Attention,138.04394833550228,Low Value
13647,10,8,2483.18,5,4,5,545,14,Champions,1218.6795035148648,Medium Value
13648,400,8,1764.02,2,4,4,244,10,Need Attention,707.1536924360644,Medium Value
13649,257,6,1512.08,2,4,4,244,10,Need Attention,808.8677540925208,Medium Value
13650,17,10,3136.2,5,5,5,555,15,Champions,1397.4350399607736,Medium Value
13651,35,3,226.85,4,3,1,431,8,Potential Loyalists,134.02699868031436,Low Value
13652,46,5,2570.85,4,4,5,445,13,Champions,1066.7323842472983,Medium Value
13654,43,11,6104.0,4,5,5,455,14,Champions,2542.284182736531,Medium-High Value
13655,114,6,2280.51,3,4,4,344,11,Loyal Customers,1085.7578988602554,Medium Value
13656,165,4,997.25,3,3,3,333,9,Promising,424.4417398903065,Low-Medium Value
13657,11,2,314.64,5,2,2,522,9,Potential Loyalists,264.27593852665706,Low Value
13658,10,9,5163.1,5,5,5,555,15,Champions,2309.432310118172,Medium-High Value
13659,206,12,4614.78,2,5,5,255,12,Need Attention,2164.1544342953084,Medium-High Value
13662,86,11,2250.11,3,5,4,354,12,Loyal Customers,1051.2728258141346,Medium Value
13663,179,5,1815.75,3,4,4,344,11,Loyal Customers,759.2473160054384,Medium Value
13665,386,3,1711.66,2,3,4,234,9,Need Attention,765.9986444638052,Medium Value
13666,60,5,127.9,3,4,1,341,8,Loyal Customers,47.0048786566101,Low Value
13668,3,34,8830.78,5,5,5,555,15,Champions,3980.791403867045,High Value
13669,51,3,413.55,4,3,2,432,9,Potential Loyalists,229.28755119012655,Low Value
13672,301,3,419.92,2,3,2,232,7,Need Attention,129.48581185385387,Low Value
13673,19,2,396.92,5,2,2,522,9,Potential Loyalists,2161.628395536542,Medium-High Value
13675,151,2,486.82000000000005,3,2,2,322,7,Promising,289.3941980092494,Low-Medium Value
13676,539,2,243.9,1,2,2,122,5,About to Sleep,66.62896591706073,Low Value
13677,405,2,556.1899999999999,2,2,3,223,7,Need Attention,180.92374392998312,Low Value
13679,494,3,281.26,1,3,2,132,6,About to Sleep,86.25621499161545,Low Value
13680,1,12,5324.78,5,5,5,555,15,Champions,2245.364188426009,Medium-High Value
13681,18,4,827.83,5,3,3,533,11,Potential Loyalists,1361.292484803134,Medium Value
13684,286,4,444.34,2,3,2,232,7,Need Attention,181.49084726255424,Low Value
13685,3,4,20.92,5,3,1,531,9,Potential Loyalists,99.95782956168334,Low Value
13686,183,3,409.04,3,3,2,332,8,Promising,230.18884448770768,Low Value
13689,63,2,34.5,3,2,1,321,6,Need Attention,13.118249082270939,Low Value
13692,25,5,1203.16,4,4,4,444,12,Champions,775.6558861860299,Medium Value
13693,374,9,2011.8200000000002,2,5,4,254,11,Need Attention,824.8885232315428,Medium Value
13694,4,78,16569.28,5,5,5,555,15,Champions,7524.427172578691,High Value
13695,31,14,2070.09,4,5,4,454,13,Champions,1124.860002174234,Medium Value
13696,422,3,472.0,1,3,2,132,6,About to Sleep,159.7713253378871,Low Value
13698,597,2,385.63,1,2,2,122,5,About to Sleep,95.60122304184753,Low Value
13699,155,2,764.15,3,2,3,323,8,Promising,234.98818173123715,Low Value
13700,26,13,2369.86,4,5,5,455,14,Champions,1102.4414287568798,Medium Value
13704,5,9,2308.06,5,5,5,555,15,Champions,7962.419651632473,High Value
13705,8,7,1626.13,5,4,4,544,13,Champions,755.422940553167,Medium Value
13706,303,2,631.1700000000001,2,2,3,223,7,Need Attention,170.22046123656457,Low Value
13707,267,5,2955.46,2,4,5,245,11,Need Attention,1489.429758348577,Medium Value
13709,4,17,6711.7,5,5,5,555,15,Champions,3060.134835835738,Medium-High Value
13710,32,3,375.12,4,3,2,432,9,Potential Loyalists,138.19982526525547,Low Value
13711,219,9,1792.26,2,5,4,254,11,Need Attention,744.011992720242,Medium Value
13712,247,2,664.66,2,2,3,223,7,Need Attention,183.95409328343348,Low Value
13713,408,3,743.26,2,3,3,233,8,Need Attention,287.4724702041989,Low Value
13715,281,17,7289.05,2,5,5,255,12,Need Attention,3636.40546494501,High Value
13717,32,8,1763.3,4,4,4,444,12,Champions,1074.1434028064548,Medium Value
13718,246,2,194.95,2,2,1,221,5,Need Attention,111.56834000622857,Low Value
13719,15,11,2815.25,5,5,5,555,15,Champions,1516.0697060874454,Medium Value
13720,117,4,720.7,3,3,3,333,9,Promising,718.5414273254268,Medium Value
13721,36,2,741.54,4,2,3,423,9,Potential Loyalists,317.74454884598197,Low-Medium Value
13722,132,10,4635.41,3,5,5,355,13,Loyal Customers,2183.9399443827374,Medium-High Value
13723,217,6,1209.2,2,4,4,244,10,Need Attention,557.7721180712138,Low-Medium Value
13725,50,7,1844.56,4,4,4,444,12,Champions,1733.2652257923685,Medium-High Value
13726,39,2,522.66,4,2,3,423,9,Potential Loyalists,882.3868188437216,Medium Value
13727,29,8,1080.05,4,4,4,444,12,Champions,437.7177210733515,Low-Medium Value
13728,37,16,2855.17,4,5,5,455,14,Champions,1239.7823900451049,Medium Value
13729,436,3,724.73,1,3,3,133,7,About to Sleep,238.8548256913182,Low Value
13730,136,2,752.6,3,2,3,323,8,Promising,789.1836621004223,Medium Value
13731,219,2,610.59,2,2,3,223,7,Need Attention,419.03888747164524,Low-Medium Value
13733,411,2,416.23,2,2,2,222,6,Need Attention,95.73639434853898,Low Value
13734,509,2,131.04,1,2,1,121,4,About to Sleep,42.791064375012354,Low Value
13735,25,13,9224.12,4,5,5,455,14,Champions,3965.469143861949,High Value
13736,5,7,2766.21,5,4,5,545,14,Champions,1092.2049141350662,Medium Value
13739,18,2,117.0,5,2,1,521,8,Potential Loyalists,37.481330106196445,Low Value
13740,241,5,1529.97,2,4,4,244,10,Need Attention,560.7575863915532,Low-Medium Value
13741,72,3,668.4300000000001,3,3,3,333,9,Promising,696.5955032964197,Medium Value
13742,17,12,3131.02,5,5,5,555,15,Champions,3037.920057847401,Medium-High Value
13743,3,7,1131.0,5,4,4,544,13,Champions,1268.7201949346631,Medium Value
13744,95,2,1156.36,3,2,4,324,9,Promising,670.8722364556024,Low-Medium Value
13745,162,2,696.0,3,2,3,323,8,Promising,215.6018510517056,Low Value
13748,96,8,1116.35,3,4,4,344,11,Loyal Customers,447.51818264588854,Low-Medium Value
13750,54,7,1031.42,4,4,4,444,12,Champions,484.59372944950684,Low-Medium Value
13752,124,7,1515.73,3,4,4,344,11,Loyal Customers,832.4040510163392,Medium Value
13753,288,4,1734.67,2,3,4,234,9,Need Attention,596.8566819577658,Low-Medium Value
13754,152,3,447.05,3,3,2,332,8,Promising,230.80653140005987,Low Value
13755,4,9,2161.35,5,5,4,554,14,Champions,10462.865246157422,High Value
13756,2,22,6034.5,5,5,5,555,15,Champions,2690.1057436601345,Medium-High Value
13758,12,14,5994.37,5,5,5,555,15,Champions,2546.6674907419183,Medium-High Value
13760,54,5,1013.24,4,4,3,443,11,Loyal Customers,462.32816348244194,Low-Medium Value
13761,50,6,1832.77,4,4,4,444,12,Champions,786.1268422667083,Medium Value
13762,219,4,755.76,2,3,3,233,8,Need Attention,274.19497192781773,Low Value
13763,63,2,566.54,3,2,3,323,8,Promising,220.38427160695792,Low Value
13764,71,6,2953.26,3,4,5,345,12,Loyal Customers,1296.379489053948,Medium Value
13767,2,73,18939.46,5,5,5,555,15,Champions,8546.54552379405,High Value
13768,727,2,786.87,1,2,3,123,6,About to Sleep,181.97841393618188,Low Value
13769,2,20,4507.54,5,5,5,555,15,Champions,1999.8371916634592,Medium-High Value
13770,437,2,517.77,1,2,3,123,6,About to Sleep,119.90826056473533,Low Value
13771,64,9,4106.32,3,5,5,355,13,Loyal Customers,1890.2637926756406,Medium-High Value
13772,34,8,3039.9700000000003,4,4,5,445,13,Champions,1375.4154961876925,Medium Value
13773,397,2,301.54,2,2,2,222,6,Need Attention,77.25013796709916,Low Value
13777,1,41,4850.47,5,5,5,555,15,Champions,2168.0146526582917,Medium-High Value
13778,103,4,829.35,3,3,3,333,9,Promising,372.3829189880776,Low-Medium Value
13780,7,3,650.02,5,3,3,533,11,Potential Loyalists,360.39534282337337,Low-Medium Value
13781,251,3,778.83,2,3,3,233,8,Need Attention,243.49422190761211,Low Value
13782,13,13,1793.72,5,5,4,554,14,Champions,763.7499709611168,Medium Value
13783,640,2,84.84,1,2,1,121,4,About to Sleep,21.31430296541152,Low Value
13784,10,12,1153.67,5,5,4,554,14,Champions,793.5060973176954,Medium Value
13785,429,4,542.49,1,3,3,133,7,About to Sleep,299.30230287209207,Low-Medium Value
13786,367,6,2083.2400000000002,2,4,4,244,10,Need Attention,797.5179454374872,Medium Value
13787,76,6,1222.5,3,4,4,344,11,Loyal Customers,495.65317764174927,Low-Medium Value
13792,66,3,383.95,3,3,2,332,8,Promising,204.80507089784,Low Value
13795,388,4,634.7,2,3,3,233,8,Need Attention,252.3248785391925,Low Value
13797,437,3,1179.45,1,3,4,134,8,About to Sleep,410.34933929216226,Low-Medium Value
13798,1,53,4967.75,5,5,5,555,15,Champions,2254.4161629746472,Medium-High Value
13799,117,8,1774.39,3,4,4,344,11,Loyal Customers,815.2971136891608,Medium Value
13800,310,3,1222.21,2,3,4,234,9,Need Attention,373.80620214314274,Low-Medium Value
13802,139,19,6685.1900000000005,3,5,5,355,13,Loyal Customers,3235.198578109798,Medium-High Value
13803,255,3,1338.91,2,3,4,234,9,Need Attention,487.68724207195174,Low-Medium Value
13804,31,9,3139.16,4,5,5,455,14,Champions,2160.947339551316,Medium-High Value
13805,52,2,360.35999999999996,4,2,2,422,8,Potential Loyalists,475.2984044935455,Low-Medium Value
13807,367,3,534.8,2,3,3,233,8,Need Attention,163.78817504270967,Low Value
13808,6,5,1460.26,5,4,4,544,13,Champions,4108.834857857668,High Value
13809,305,3,401.3,2,3,2,232,7,Need Attention,196.37663435258187,Low Value
13810,29,2,726.41,4,2,3,423,9,Potential Loyalists,2229.7638620492644,Medium-High Value
13811,184,2,377.25,3,2,2,322,7,Promising,267.60365400454265,Low Value
13812,42,3,539.0,4,3,3,433,10,Potential Loyalists,1166.6320688861954,Medium Value
13813,40,8,2765.4700000000003,4,4,5,445,13,Champions,1114.6609159490936,Medium Value
13814,92,3,1766.52,3,3,4,334,10,Promising,755.9817284585579,Medium Value
13815,22,8,6622.74,4,4,5,445,13,Champions,2942.346781055747,Medium-High Value
13816,24,2,571.6700000000001,4,2,3,423,9,Potential Loyalists,1531.9500331587997,Medium Value
13817,29,2,382.98,4,2,2,422,8,Potential Loyalists,184.20810131603182,Low Value
13819,302,6,2576.35,2,4,5,245,11,Need Attention,983.6166502310762,Medium Value
13820,418,3,660.65,1,3,3,133,7,About to Sleep,218.69608626051829,Low Value
13821,145,6,1410.73,3,4,4,344,11,Loyal Customers,564.6470641596363,Low-Medium Value
13822,6,2,508.1,5,2,2,522,9,Potential Loyalists,2199.501870875977,Medium-High Value
13823,19,7,2811.34,5,4,5,545,14,Champions,1125.376982962879,Medium Value
13824,33,11,2294.96,4,5,4,454,13,Champions,1107.630900452328,Medium Value
13825,622,2,255.59,1,2,2,122,5,About to Sleep,59.19105455654191,Low Value
13827,58,3,412.05,4,3,2,432,9,Potential Loyalists,653.1907990069496,Low-Medium Value
13831,16,14,2165.7400000000002,5,5,4,554,14,Champions,932.7387048759415,Medium Value
13832,19,2,613.6899999999999,5,2,3,523,10,Potential Loyalists,246.0972147756336,Low Value
13833,159,2,701.36,3,2,3,323,8,Promising,293.81617134503153,Low-Medium Value
13834,577,2,324.19,1,2,2,122,5,About to Sleep,81.93376271247716,Low Value
13835,25,7,1095.27,4,4,4,444,12,Champions,491.45576230100374,Low-Medium Value
13836,399,2,620.37,2,2,3,223,7,Need Attention,253.59488179996345,Low Value
13837,212,2,271.24,2,2,2,222,6,Need Attention,144.45554639943083,Low Value
13838,6,10,1966.09,5,5,4,554,14,Champions,1031.898743153319,Medium Value
13842,59,18,5629.91,4,5,5,455,14,Champions,2720.2177896936355,Medium-High Value
13846,25,4,1307.79,4,3,4,434,11,Potential Loyalists,830.0344606606277,Medium Value
13849,52,5,3469.3,4,4,5,445,13,Champions,1501.8169337984702,Medium Value
13851,96,8,2785.7000000000003,3,4,5,345,12,Loyal Customers,1212.1109272378662,Medium Value
13854,9,37,3010.21,5,5,5,555,15,Champions,1412.7628765395684,Medium Value
13855,501,4,1215.7,1,3,4,134,8,About to Sleep,421.7300656186212,Low-Medium Value
13856,169,11,810.83,3,5,3,353,11,Loyal Customers,402.73408948921195,Low-Medium Value
13857,393,6,1001.01,2,4,3,243,9,Need Attention,494.1423290233707,Low-Medium Value
13859,326,2,388.36,2,2,2,222,6,Need Attention,124.17675817052533,Low Value
13860,1,5,1245.9,5,4,4,544,13,Champions,3913.31191373428,High Value
13861,429,2,273.26,1,2,2,122,5,About to Sleep,87.04422086050216,Low Value
13862,18,9,2556.09,5,5,5,555,15,Champions,1977.2502391202288,Medium-High Value
13863,248,4,1239.55,2,3,4,234,9,Need Attention,530.2410538020307,Low-Medium Value
13865,58,4,501.56,4,3,2,432,9,Potential Loyalists,439.49714462291143,Low-Medium Value
13867,31,3,951.69,4,3,3,433,10,Potential Loyalists,987.2207079023584,Medium Value
13869,123,10,8111.57,3,5,5,355,13,Loyal Customers,3572.4658218884497,High Value
13870,2,15,3981.48,5,5,5,555,15,Champions,1875.5339970936152,Medium-High Value
13871,23,17,7818.650000000001,4,5,5,455,14,Champions,3460.5739402153936,High Value
13872,527,3,919.57,1,3,3,133,7,About to Sleep,285.5125956494417,Low Value
13873,120,8,1038.92,3,4,4,344,11,Loyal Customers,475.14633681076964,Low-Medium Value
13874,358,7,1217.6,2,4,4,244,10,Need Attention,524.3947320809267,Low-Medium Value
13875,54,14,4248.17,4,5,5,455,14,Champions,1844.801955234265,Medium-High Value
13877,86,3,380.08,3,3,2,332,8,Promising,124.17503181776598,Low Value
13878,55,4,2044.26,4,3,4,434,11,Potential Loyalists,858.5188311920035,Medium Value
13880,21,17,4391.66,4,5,5,455,14,Champions,2487.749533171614,Medium-High Value
13881,11,27,4954.42,5,5,5,555,15,Champions,2501.41805441809,Medium-High Value
13882,3,5,1191.13,5,4,4,544,13,Champions,5107.146830853999,High Value
13883,11,15,6170.72,5,5,5,555,15,Champions,2663.9097077822885,Medium-High Value
13884,7,10,1819.18,5,5,4,554,14,Champions,1178.7320248012195,Medium Value
13885,189,2,506.8,2,2,2,222,6,Need Attention,427.80549476715083,Low-Medium Value
13888,120,7,2169.05,3,4,4,344,11,Loyal Customers,1091.7537000981695,Medium Value
13889,93,6,1920.43,3,4,4,344,11,Loyal Customers,788.8535924235069,Medium Value
13890,1,14,2927.38,5,5,5,555,15,Champions,1253.8716423486028,Medium Value
13891,378,3,863.56,2,3,3,233,8,Need Attention,334.5760655078274,Low-Medium Value
13892,27,5,683.37,4,4,3,443,11,Loyal Customers,321.03160875360805,Low-Medium Value
13894,24,3,488.3,4,3,2,432,9,Potential Loyalists,355.71872688042373,Low-Medium Value
13895,28,6,3439.77,4,4,5,445,13,Champions,1316.8325796247696,Medium Value
13897,50,3,1160.72,4,3,4,434,11,Potential Loyalists,386.5086841722805,Low-Medium Value
13898,326,2,686.4,2,2,3,223,7,Need Attention,282.6397016268238,Low Value
13899,16,2,388.52,5,2,2,522,9,Potential Loyalists,239.38810401450266,Low Value
13900,183,6,1432.27,3,4,4,344,11,Loyal Customers,646.882416249913,Low-Medium Value
13901,72,15,5556.64,3,5,5,355,13,Loyal Customers,2490.941085893858,Medium-High Value
13902,663,3,129.42000000000002,1,3,1,131,5,About to Sleep,40.23845653641937,Low Value
13904,37,2,332.64,4,2,2,422,8,Potential Loyalists,191.01474340713915,Low Value
13908,80,4,2161.75,3,3,4,334,10,Promising,1983.4780213292445,Medium-High Value
13909,423,2,286.6,1,2,2,122,5,About to Sleep,93.04918857405852,Low Value
13911,57,20,3707.95,4,5,5,455,14,Champions,1838.3277260548823,Medium-High Value
13914,12,2,626.45,5,2,3,523,10,Potential Loyalists,3021.747121399049,Medium-High Value
13916,464,4,1150.81,1,3,4,134,8,About to Sleep,431.7485235753616,Low-Medium Value
13917,50,2,272.04,4,2,2,422,8,Potential Loyalists,240.45795360367222,Low Value
13918,50,2,645.48,4,2,3,423,9,Potential Loyalists,432.4361552133845,Low-Medium Value
13919,59,4,1360.68,4,3,4,434,11,Potential Loyalists,638.1066173592112,Low-Medium Value
13920,432,4,1359.8799999999999,1,3,4,134,8,About to Sleep,613.8591479134603,Low-Medium Value
13921,402,4,730.7,2,3,3,233,8,Need Attention,256.64620661885226,Low Value
13922,352,3,619.8000000000001,2,3,3,233,8,Need Attention,299.39472180539804,Low-Medium Value
13924,2,6,1838.8500000000001,5,4,4,544,13,Champions,7287.464511308879,High Value
13925,93,4,678.25,3,3,3,333,9,Promising,1281.7874378268386,Medium Value
13927,75,2,708.26,3,2,3,323,8,Promising,274.24958158383805,Low Value
13928,11,4,464.57,5,3,2,532,10,Potential Loyalists,891.2678423619469,Medium Value
13929,169,9,1005.24,3,5,3,353,11,Loyal Customers,458.5229616796632,Low-Medium Value
13930,58,2,337.34,4,2,2,422,8,Potential Loyalists,418.76336414396746,Low-Medium Value
13931,96,11,4829.58,3,5,5,355,13,Loyal Customers,2014.2279050540478,Medium-High Value
13933,109,2,541.29,3,2,3,323,8,Promising,621.6592740431119,Low-Medium Value
13935,597,3,1309.77,1,3,4,134,8,About to Sleep,452.8897948524106,Low-Medium Value
13936,180,3,939.6600000000001,3,3,3,333,9,Promising,512.1523534496159,Low-Medium Value
13937,169,2,880.13,3,2,3,323,8,Promising,369.62430360962793,Low-Medium Value
13939,23,7,1458.96,4,4,4,444,12,Champions,689.9457071729048,Medium Value
13940,17,4,839.14,5,3,3,533,11,Potential Loyalists,1486.0362132849482,Medium Value
13941,22,12,1105.82,4,5,4,454,13,Champions,474.0546658206943,Low-Medium Value
13945,395,2,783.35,2,2,3,223,7,Need Attention,276.0959792960601,Low Value
