customer_id,churn_probability,actual_churn,risk_category
14782,0.9900959781671185,1,Critical Risk
13248,0.9900958837574207,1,Critical Risk
13799,0.9900919837936436,1,Critical Risk
16223,0.9900830745613526,1,Critical Risk
16636,0.9900754897878123,1,Critical Risk
17563,0.9900748060048354,1,Critical Risk
17492,0.9900676302687264,1,Critical Risk
15441,0.9900670109451772,1,Critical Risk
18269,0.9900570498481746,1,Critical Risk
13106,0.9900418713346936,1,Critical Risk
17441,0.9900390917543294,1,Critical Risk
17178,0.9900372202026455,1,Critical Risk
16390,0.9900359830634258,1,Critical Risk
12817,0.990035881136133,1,Critical Risk
17782,0.990023426324191,1,Critical Risk
15188,0.9900220697500061,1,Critical Risk
15723,0.9900195068288093,1,Critical Risk
17550,0.9900177341889106,1,Critical Risk
18138,0.9900141711098351,1,Critical Risk
17406,0.990010888647651,1,Critical Risk
12905,0.9900044743382874,1,Critical Risk
15013,0.9900022425260733,1,Critical Risk
13751,0.9900015763754244,1,Critical Risk
17444,0.9899956266219689,1,Critical Risk
14259,0.9899948607995747,1,Critical Risk
17556,0.9899912488062053,1,Critical Risk
12557,0.9899852223269202,1,Critical Risk
14352,0.9899786791213602,1,Critical Risk
14378,0.9899670204965352,1,Critical Risk
14252,0.9899670204965352,1,Critical Risk
14136,0.9899669851309841,1,Critical Risk
12998,0.9899588393746988,1,Critical Risk
13856,0.9899495900639623,1,Critical Risk
12848,0.989942189016173,1,Critical Risk
13056,0.989932258678145,1,Critical Risk
16292,0.989930563666003,1,Critical Risk
18054,0.9899120989140101,1,Critical Risk
15909,0.9898991283518633,1,Critical Risk
15323,0.9898906892005818,1,Critical Risk
15285,0.9898902391649631,1,Critical Risk
16309,0.9898868575026796,1,Critical Risk
13443,0.989885292376526,1,Critical Risk
16473,0.9898780081148537,1,Critical Risk
13925,0.9898616913601264,1,Critical Risk
14945,0.9898577154153207,1,Critical Risk
13257,0.9898550061189839,1,Critical Risk
14512,0.9898449738532024,1,Critical Risk
16590,0.9898317897485915,1,Critical Risk
14407,0.9898245258241835,1,Critical Risk
17029,0.9898235782088173,1,Critical Risk
14369,0.9898089307634739,1,Critical Risk
12496,0.9898081292420667,1,Critical Risk
14831,0.9897878068734752,1,Critical Risk
14294,0.9897763074533291,1,Critical Risk
17691,0.9897711827503121,1,Critical Risk
15771,0.9897647156158034,1,Critical Risk
14455,0.9897599591357324,1,Critical Risk
16237,0.9897423620696608,1,Critical Risk
17748,0.9897368752838617,1,Critical Risk
14722,0.9897334911279685,1,Critical Risk
15515,0.989727789854252,1,Critical Risk
15800,0.9897264467951739,1,Critical Risk
14574,0.98972085630044,1,Critical Risk
16046,0.9897129532718161,1,Critical Risk
14697,0.9897108377555341,1,Critical Risk
15772,0.9897100992419864,1,Critical Risk
15778,0.9897045288756001,1,Critical Risk
12450,0.9897029901771499,1,Critical Risk
14747,0.9896976156192229,1,Critical Risk
16263,0.9896905078255936,1,Critical Risk
16305,0.9896853333335013,1,Critical Risk
16567,0.9896842275168705,1,Critical Risk
14263,0.9896812990686951,1,Critical Risk
15314,0.989673984709054,1,Critical Risk
15650,0.9896658273918253,1,Critical Risk
13025,0.9896649795693064,1,Critical Risk
15943,0.9896610154006744,1,Critical Risk
16675,0.989657568898885,1,Critical Risk
16217,0.9896530188730486,1,Critical Risk
14200,0.9896501453769109,1,Critical Risk
16806,0.9896431796738061,1,Critical Risk
17507,0.9896429480148253,1,Critical Risk
15104,0.9896334941296128,1,Critical Risk
13281,0.989629450069249,1,Critical Risk
18254,0.989629450069249,1,Critical Risk
13485,0.9895966714444216,1,Critical Risk
12400,0.9895779737367718,1,Critical Risk
15361,0.9895779335373001,1,Critical Risk
16425,0.989574040982523,1,Critical Risk
14017,0.9895694808992679,1,Critical Risk
15415,0.9895659695983663,1,Critical Risk
15569,0.9895399128018751,1,Critical Risk
12387,0.9895353943854431,1,Critical Risk
14310,0.9895279314940452,1,Critical Risk
16902,0.9895265564833179,1,Critical Risk
14068,0.9895224131344155,1,Critical Risk
17482,0.9895203209137284,1,Critical Risk
15897,0.9895192077281536,1,Critical Risk
12932,0.9895185183597591,1,Critical Risk
13512,0.989480388995913,1,Critical Risk
15617,0.9894785805411381,1,Critical Risk
13702,0.9894713182259429,1,Critical Risk
14247,0.9894707293058077,1,Critical Risk
17970,0.9894586967616196,1,Critical Risk
12605,0.9894476496873724,1,Critical Risk
17239,0.9894389237121122,1,Critical Risk
16691,0.9894351654220599,1,Critical Risk
14570,0.9894335665854412,1,Critical Risk
15928,0.9894247383163349,1,Critical Risk
13472,0.989414641621917,1,Critical Risk
14248,0.9894052950966082,1,Critical Risk
13641,0.9893815309436785,1,Critical Risk
13345,0.989381471978852,1,Critical Risk
14398,0.9893668495933183,1,Critical Risk
17773,0.9893668495933183,1,Critical Risk
17179,0.9893628764712555,1,Critical Risk
15614,0.9893580367171195,1,Critical Risk
14610,0.9893509200666492,1,Critical Risk
18280,0.9893386710169326,1,Critical Risk
13600,0.9893285998005588,1,Critical Risk
13626,0.989328378373323,1,Critical Risk
14316,0.9893267378980487,1,Critical Risk
12927,0.9893170781531844,1,Critical Risk
13073,0.9893101275342491,1,Critical Risk
17267,0.9893100148614987,1,Critical Risk
17304,0.9893071111590979,1,Critical Risk
15173,0.9893011481559365,1,Critical Risk
15851,0.9892967997352572,1,Critical Risk
12440,0.9892734199834841,1,Critical Risk
13003,0.9892727994582765,1,Critical Risk
15559,0.9892693678579403,1,Critical Risk
18208,0.9892677422343015,1,Critical Risk
15439,0.9892267965184759,1,Critical Risk
12810,0.9892222800334385,1,Critical Risk
16398,0.9892199704857093,1,Critical Risk
17150,0.9892197400635449,1,Critical Risk
17847,0.9892095499552337,1,Critical Risk
13734,0.9892095499552337,1,Critical Risk
12943,0.9892094127275571,1,Critical Risk
13374,0.9892094127275571,1,Critical Risk
14438,0.9892033157928245,1,Critical Risk
15703,0.9891980989410533,1,Critical Risk
13645,0.9891865594931845,1,Critical Risk
16148,0.9891842054256306,1,Critical Risk
17585,0.9891836452871346,1,Critical Risk
17922,0.9891800611880812,1,Critical Risk
16304,0.9891733255898348,1,Critical Risk
12672,0.9891686928530714,1,Critical Risk
13065,0.9891667970500585,1,Critical Risk
17708,0.9891350850579954,1,Critical Risk
14151,0.9891262737102079,1,Critical Risk
14278,0.9891256776893919,1,Critical Risk
14772,0.9891122402351405,1,Critical Risk
15070,0.989089076205521,1,Critical Risk
16548,0.9890880985741028,1,Critical Risk
12485,0.9890866824935854,1,Critical Risk
12941,0.9890805242192309,1,Critical Risk
14728,0.9890781671529261,1,Critical Risk
12790,0.9890715698685786,1,Critical Risk
13933,0.9890612762966362,1,Critical Risk
17036,0.9890436054027625,1,Critical Risk
17683,0.9890413252503534,1,Critical Risk
17226,0.9890401061347502,1,Critical Risk
12548,0.9890345610241223,1,Critical Risk
18185,0.9890228265171102,1,Critical Risk
16039,0.9890186357903265,1,Critical Risk
14821,0.9890060900669535,1,Critical Risk
14685,0.9890040549200886,1,Critical Risk
18264,0.9890028679914367,1,Critical Risk
16893,0.9889961983259002,1,Critical Risk
12614,0.988989956239357,1,Critical Risk
14318,0.9889805302865377,1,Critical Risk
13932,0.9889788207203882,1,Critical Risk
17697,0.9889788207203882,1,Critical Risk
12805,0.9889747612927057,1,Critical Risk
17275,0.9889686261992029,1,Critical Risk
16808,0.9889618818729118,1,Critical Risk
17532,0.9889603939882846,1,Critical Risk
15397,0.9889504634621045,1,Critical Risk
16941,0.9889504634621045,1,Critical Risk
12917,0.9889487947826118,1,Critical Risk
15225,0.9889421924929458,1,Critical Risk
13007,0.9889413710322802,1,Critical Risk
13254,0.9889116353710119,1,Critical Risk
14228,0.9889041482683767,1,Critical Risk
13494,0.9889021242181435,1,Critical Risk
18224,0.9889002965678517,1,Critical Risk
16294,0.9889002965678517,1,Critical Risk
16664,0.9888962948877631,1,Critical Risk
16957,0.9888950938193932,1,Critical Risk
13005,0.9888943654342264,1,Critical Risk
16231,0.9888884203229599,1,Critical Risk
12575,0.9888657175832904,1,Critical Risk
17931,0.988861468939227,1,Critical Risk
16951,0.9888473034977614,1,Critical Risk
15143,0.9888445278807986,1,Critical Risk
16659,0.9888399569520101,1,Critical Risk
17121,0.9888398290112871,1,Critical Risk
17927,0.9888398290112871,1,Critical Risk
13834,0.9888396245978461,1,Critical Risk
16926,0.9888385462034583,1,Critical Risk
14589,0.9888374021963416,1,Critical Risk
17343,0.9888314628801314,1,Critical Risk
12525,0.9888248981942884,1,Critical Risk
17918,0.9888244875886312,1,Critical Risk
13412,0.9887895260622135,1,Critical Risk
12353,0.9887851902759042,1,Critical Risk
16063,0.9887850374766558,1,Critical Risk
16864,0.988783563195717,1,Critical Risk
16307,0.9887698943499327,1,Critical Risk
17662,0.9887654098643205,1,Critical Risk
13296,0.9887579454049812,1,Critical Risk
14324,0.9887510385447854,1,Critical Risk
15420,0.9887408574273961,1,Critical Risk
17586,0.9887308855224916,1,Critical Risk
16741,0.9887308855224916,1,Critical Risk
17215,0.9887308855224916,1,Critical Risk
13746,0.9887308855224916,1,Critical Risk
15534,0.9887308855224916,1,Critical Risk
15925,0.9887308855224916,1,Critical Risk
14445,0.9887294056442627,1,Critical Risk
15663,0.9887290242715305,1,Critical Risk
12825,0.9887261640416454,1,Critical Risk
13466,0.988719416957823,1,Critical Risk
18176,0.9887125960750918,1,Critical Risk
17435,0.9887095316847266,1,Critical Risk
12515,0.9887068060289498,1,Critical Risk
12968,0.9886902100190454,1,Critical Risk
18260,0.9886813472766601,1,Critical Risk
17687,0.9886786294087105,1,Critical Risk
17626,0.9886733163449297,1,Critical Risk
14311,0.9886609661099809,1,Critical Risk
13423,0.9886596859228548,1,Critical Risk
16484,0.9886473665672528,1,Critical Risk
17045,0.9886431470461565,1,Critical Risk
14162,0.9886347982275322,1,Critical Risk
13706,0.9886336442148584,1,Critical Risk
13370,0.9886243700610318,1,Critical Risk
15624,0.9886204420580422,1,Critical Risk
13921,0.9886188407389301,1,Critical Risk
17104,0.9886111423893154,1,Critical Risk
17726,0.9886083179207019,1,Critical Risk
15102,0.9886047085019931,1,Critical Risk
12696,0.9886022297983081,1,Critical Risk
16457,0.9886022295611319,1,Critical Risk
15207,0.9885963749922192,1,Critical Risk
17981,0.9885815559651889,1,Critical Risk
15726,0.988579271884112,1,Critical Risk
15190,0.9885773789058915,1,Critical Risk
15655,0.9885757378086537,1,Critical Risk
18047,0.9885711353973258,1,Critical Risk
13977,0.9885558531721262,1,Critical Risk
16702,0.9885553854374508,1,Critical Risk
15331,0.988539726806267,1,Critical Risk
14122,0.9885234948029649,1,Critical Risk
13143,0.9885098971793963,1,Critical Risk
13773,0.9885049953665799,1,Critical Risk
13284,0.9885035385033605,1,Critical Risk
13480,0.9884915090275425,1,Critical Risk
17775,0.9884840799516226,1,Critical Risk
17486,0.9884722859622472,1,Critical Risk
15824,0.9884693101549377,1,Critical Risk
14011,0.988462676585534,1,Critical Risk
12549,0.9884599727827599,1,Critical Risk
17456,0.9884588428866243,1,Critical Risk
16651,0.9884482765949683,1,Critical Risk
14858,0.9884434750949151,1,Critical Risk
13714,0.988442201398444,1,Critical Risk
12878,0.9884420290859205,1,Critical Risk
13729,0.9884364519450297,1,Critical Risk
14872,0.9884329728098354,1,Critical Risk
13274,0.9884206101708135,1,Critical Risk
14886,0.9884206101708135,1,Critical Risk
16286,0.9883993798599152,1,Critical Risk
15364,0.9883925176675327,1,Critical Risk
17998,0.9883898494332403,1,Critical Risk
12992,0.9883868677940337,1,Critical Risk
15871,0.9883835607967868,1,Critical Risk
15546,0.9883650078093632,1,Critical Risk
12354,0.9883631678291277,1,Critical Risk
14977,0.9883531128448654,1,Critical Risk
14246,0.9883524718673382,1,Critical Risk
12741,0.9883515281494383,1,Critical Risk
12505,0.9883499915484147,1,Critical Risk
16687,0.9883248614438271,1,Critical Risk
13289,0.9883222208754021,1,Critical Risk
17194,0.9883195825150891,1,Critical Risk
13553,0.9883121192654927,1,Critical Risk
13497,0.9883034264879004,1,Critical Risk
16403,0.9882998419485659,1,Critical Risk
16977,0.9882967615568445,1,Critical Risk
13613,0.9882836620100529,1,Critical Risk
15735,0.9882722994114509,1,Critical Risk
14392,0.9882721702837434,1,Critical Risk
12889,0.9882631110026506,1,Critical Risk
12870,0.988251160587545,1,Critical Risk
15047,0.9882427757633537,1,Critical Risk
14224,0.9882389411919824,1,Critical Risk
14009,0.988238103158709,1,Critical Risk
13964,0.9881999182770584,1,Critical Risk
12960,0.9881985700243208,1,Critical Risk
17473,0.9881879735938556,1,Critical Risk
12833,0.9881836211974826,1,Critical Risk
14586,0.9881784383402578,1,Critical Risk
15387,0.9881764222733379,1,Critical Risk
17028,0.9881708307506668,1,Critical Risk
13618,0.9881646004220815,1,Critical Risk
17225,0.9881635641370821,1,Critical Risk
14949,0.9881529302145482,1,Critical Risk
14231,0.9881442618031429,1,Critical Risk
13360,0.9881432344830151,1,Critical Risk
13624,0.9881401281224401,1,Critical Risk
18141,0.9881387728023922,1,Critical Risk
15119,0.9881261359882774,1,Critical Risk
13943,0.9881197795792382,1,Critical Risk
13190,0.9881193373316342,1,Critical Risk
16234,0.9881193373316342,1,Critical Risk
18285,0.988118865254484,1,Critical Risk
15794,0.988118865254484,1,Critical Risk
12509,0.988118865254484,1,Critical Risk
16338,0.988118865254484,1,Critical Risk
17488,0.988110656221356,1,Critical Risk
15072,0.9881053266665011,1,Critical Risk
12624,0.9881014196949043,1,Critical Risk
15180,0.9881013560482486,1,Critical Risk
17303,0.9880948759213635,1,Critical Risk
14269,0.9880727087546916,1,Critical Risk
12946,0.9880653960805489,1,Critical Risk
14791,0.9880653960805489,1,Critical Risk
17717,0.988063249230715,1,Critical Risk
17087,0.9880441763400492,1,Critical Risk
13391,0.9880357533455281,1,Critical Risk
18089,0.9880319545185189,1,Critical Risk
13987,0.9880284810343951,1,Critical Risk
16290,0.9880075497250855,1,Critical Risk
16649,0.987999763052934,1,Critical Risk
14053,0.9879983673631848,1,Critical Risk
16010,0.9879925638917132,1,Critical Risk
13339,0.9879913540393737,1,Critical Risk
14637,0.9879845180515625,1,Critical Risk
14888,0.9879775897811227,1,Critical Risk
15226,0.9879728309590182,1,Critical Risk
17881,0.9879717714313621,1,Critical Risk
14605,0.9879613541893361,1,Critical Risk
13648,0.9879527209253746,1,Critical Risk
14022,0.9879482623129551,1,Critical Risk
16927,0.9879471007610069,1,Critical Risk
15246,0.9879463136145596,1,Critical Risk
16192,0.987944706813238,1,Critical Risk
17118,0.987937240943794,1,Critical Risk
16946,0.9879357199533584,1,Critical Risk
16579,0.9879299803238031,1,Critical Risk
17168,0.9879141169908039,1,Critical Risk
14468,0.9878994399071809,1,Critical Risk
16296,0.9878810631198202,1,Critical Risk
14991,0.9878708414855888,1,Critical Risk
16845,0.9878640124003135,1,Critical Risk
13945,0.987859749968121,1,Critical Risk
13122,0.9878596863214653,1,Critical Risk
16324,0.9878546647147379,1,Critical Risk
16030,0.9878537687293459,1,Critical Risk
17840,0.9878442330683527,1,Critical Risk
14767,0.9878336137863947,1,Critical Risk
16100,0.9878306458455363,1,Critical Risk
15891,0.9878178060730335,1,Critical Risk
14118,0.9878138533893904,1,Critical Risk
14965,0.9877886973322916,1,Critical Risk
15931,0.987782830975675,1,Critical Risk
14115,0.9877797604680163,1,Critical Risk
17993,0.9877648216770133,1,Critical Risk
16588,0.9877523271661715,1,Critical Risk
13355,0.9877393279422089,1,Critical Risk
14611,0.9877374801855268,1,Critical Risk
16510,0.9877323522690942,1,Critical Risk
14729,0.9877317430615168,1,Critical Risk
16816,0.9877250304910709,1,Critical Risk
12763,0.9877242224028443,1,Critical Risk
18206,0.9877222315994648,1,Critical Risk
14394,0.9877169747125387,1,Critical Risk
13874,0.9876847206967345,1,Critical Risk
13937,0.9876846411129013,1,Critical Risk
15160,0.9876827033353748,1,Critical Risk
18195,0.9876771084009411,1,Critical Risk
14943,0.9876771084009411,1,Critical Risk
14457,0.9876771084009411,1,Critical Risk
12776,0.9876747250892012,1,Critical Risk
13506,0.9876654539432902,1,Critical Risk
14076,0.9876639945031664,1,Critical Risk
17398,0.9876583092662133,1,Critical Risk
13293,0.9876431060478785,1,Critical Risk
15613,0.9876373514895268,1,Critical Risk
14989,0.9876334562738776,1,Critical Risk
16867,0.9876323561750457,1,Critical Risk
13530,0.987630935798532,1,Critical Risk
18266,0.9876284953838314,1,Critical Risk
18182,0.987618108557883,1,Critical Risk
18166,0.9876075819494424,1,Critical Risk
13191,0.9876025633415694,1,Critical Risk
13387,0.9876025633415694,1,Critical Risk
16456,0.9876012072480325,1,Critical Risk
13582,0.9875989603659441,1,Critical Risk
18243,0.9875912688901802,1,Critical Risk
14917,0.9875904045029553,1,Critical Risk
17437,0.9875893226492622,1,Critical Risk
16174,0.9875778991161043,1,Critical Risk
17745,0.9875686278670198,1,Critical Risk
14079,0.9875631625569566,1,Critical Risk
13625,0.9875619968955961,1,Critical Risk
14463,0.9875605269466508,1,Critical Risk
15808,0.9875594897072039,1,Critical Risk
13424,0.9875552077765911,1,Critical Risk
18111,0.9875317975999565,1,Critical Risk
13783,0.9875240727417034,1,Critical Risk
16530,0.9875052484425442,1,Critical Risk
14678,0.9875033674174059,1,Critical Risk
16922,0.9875020691868371,1,Critical Risk
15302,0.9874865161239988,1,Critical Risk
12564,0.9874809080926825,1,Critical Risk
14274,0.9874677578329931,1,Critical Risk
13604,0.9874608907196739,1,Critical Risk
16032,0.9874594355167386,1,Critical Risk
13328,0.9874551446924004,1,Critical Risk
14206,0.9874508948667975,1,Critical Risk
17099,0.9874424061626068,1,Critical Risk
12563,0.9874415553612012,1,Critical Risk
17280,0.9874361245322499,1,Critical Risk
16061,0.9874309119764473,1,Critical Risk
16623,0.9874238965293779,1,Critical Risk
12561,0.9874200229586181,1,Critical Risk
13967,0.9874165175780373,1,Critical Risk
16297,0.9874163139787078,1,Critical Risk
12511,0.9874155167510326,1,Critical Risk
16137,0.9874153165243621,1,Critical Risk
13966,0.9874128022713345,1,Critical Risk
14114,0.9874122775316713,1,Critical Risk
16785,0.9874071094809851,1,Critical Risk
18286,0.9873902823016288,1,Critical Risk
17842,0.9873901647135545,1,Critical Risk
18010,0.9873796991474506,1,Critical Risk
16314,0.9873598527873974,1,Critical Risk
17990,0.9873442231375568,1,Critical Risk
16757,0.9872897216479276,1,Critical Risk
17273,0.9872890511624434,1,Critical Risk
14803,0.9872803964923821,1,Critical Risk
15495,0.9872769787436206,1,Critical Risk
12424,0.9872674789747192,1,Critical Risk
12677,0.987266725234385,1,Critical Risk
12666,0.9872554780373121,1,Critical Risk
17039,0.9872365296500483,1,Critical Risk
14545,0.9872303696657867,1,Critical Risk
15788,0.9872280539965924,1,Critical Risk
17380,0.9872278715033395,1,Critical Risk
17161,0.9872275697826578,1,Critical Risk
18159,0.9872260456749283,1,Critical Risk
15731,0.9872116932369298,1,Critical Risk
16335,0.9871686909482809,1,Critical Risk
13920,0.9871635463208287,1,Critical Risk
13730,0.9871620014485666,1,Critical Risk
15015,0.9871495508191438,1,Critical Risk
14326,0.9871313366636107,1,Critical Risk
14620,0.9871200624363097,1,Critical Risk
13470,0.9871183954257057,1,Critical Risk
13656,0.9871181078993052,1,Critical Risk
16472,0.9871095564956593,1,Critical Risk
13072,0.987101828166956,1,Critical Risk
15328,0.9870919250038263,1,Critical Risk
12350,0.9870919195728121,1,Critical Risk
14875,0.9870902167014277,1,Critical Risk
18275,0.987088095756779,1,Critical Risk
14168,0.9870772087355256,1,Critical Risk
12831,0.987073132704152,1,Critical Risk
13060,0.9870601631239233,1,Critical Risk
15209,0.9870591289639676,1,Critical Risk
15084,0.9870561740017599,1,Critical Risk
16001,0.9870489934800052,1,Critical Risk
15899,0.9870410215874452,1,Critical Risk
18114,0.9870381751191891,1,Critical Risk
17440,0.9870254844593752,1,Critical Risk
15381,0.9870160224899979,1,Critical Risk
18193,0.9870128035597395,1,Critical Risk
14323,0.9870113960661788,1,Critical Risk
15135,0.9869897561288385,1,Critical Risk
13333,0.9869856873605809,1,Critical Risk
15564,0.9869682073867456,1,Critical Risk
14058,0.9869636205365946,1,Critical Risk
14843,0.9869506971018203,1,Critical Risk
13414,0.9869378346664368,1,Critical Risk
13936,0.9869351518844444,1,Critical Risk
15283,0.9869308533959881,1,Critical Risk
12707,0.9869222612862818,1,Critical Risk
16606,0.9869151916674584,1,Critical Risk
15776,0.986905144502956,1,Critical Risk
15535,0.9869006386309658,1,Critical Risk
16608,0.9868852714206625,1,Critical Risk
15178,0.986883765936556,1,Critical Risk
16823,0.9868826324019441,1,Critical Risk
13574,0.9868798928467879,1,Critical Risk
16273,0.9868747145290995,1,Critical Risk
14202,0.986871132024796,1,Critical Risk
18153,0.9868609572680082,1,Critical Risk
12593,0.9868569580904921,1,Critical Risk
15476,0.9868561237771712,1,Critical Risk
13476,0.9868561100990054,1,Critical Risk
16178,0.9868495857221679,1,Critical Risk
17249,0.986842377737962,1,Critical Risk
13326,0.9868406833867494,1,Critical Risk
16490,0.9868344603354814,1,Critical Risk
16452,0.9868251723757956,1,Critical Risk
15991,0.9868186938890421,1,Critical Risk
17248,0.9868165464309188,1,Critical Risk
13887,0.9868131001780653,1,Critical Risk
18098,0.9868122554430095,1,Critical Risk
14176,0.9868073742465046,1,Critical Risk
17501,0.986802935175623,1,Critical Risk
16077,0.9868022645959623,1,Critical Risk
18174,0.9868022645959623,1,Critical Risk
14036,0.9867946979333808,1,Critical Risk
14891,0.9867870936270942,1,Critical Risk
16522,0.9867860450394466,1,Critical Risk
16958,0.9867853852091036,1,Critical Risk
12983,0.9867714965578774,1,Critical Risk
18250,0.986760136590834,1,Critical Risk
12447,0.9867549568302464,1,Critical Risk
15200,0.9867547940078449,1,Critical Risk
13981,0.9867511132887898,1,Critical Risk
13907,0.986746447228319,1,Critical Risk
14288,0.9867458398946316,1,Critical Risk
15995,0.9867381334219738,1,Critical Risk
16328,0.9866982179887108,1,Critical Risk
12698,0.9866975977043082,1,Critical Risk
12392,0.9866970961061449,1,Critical Risk
13843,0.9866928715453013,1,Critical Risk
18267,0.9866928715453013,1,Critical Risk
12996,0.9866928715453013,1,Critical Risk
16665,0.9866884858440186,1,Critical Risk
16449,0.98668674015553,1,Critical Risk
14647,0.9866835015961288,1,Critical Risk
12900,0.986681694029929,1,Critical Risk
13973,0.9866762377491206,1,Critical Risk
16117,0.9866537752213698,1,Critical Risk
15045,0.986646952184475,1,Critical Risk
13295,0.986641927723675,1,Critical Risk
15396,0.9866329387955203,1,Critical Risk
17781,0.9865675900467253,1,Critical Risk
13855,0.986552553023169,1,Critical Risk
13140,0.9865367644513964,1,Critical Risk
14340,0.9865330213423966,1,Critical Risk
15090,0.9865328349800977,1,Critical Risk
12769,0.9865261379197504,1,Critical Risk
12975,0.9865122374783282,1,Critical Risk
14973,0.9865068902490957,1,Critical Risk
14919,0.9865061853316957,1,Critical Risk
17072,0.9865047043239364,1,Critical Risk
14683,0.9865036124512588,1,Critical Risk
16585,0.986466867606017,1,Critical Risk
16146,0.9864646764615196,1,Critical Risk
15166,0.9864552520342998,1,Critical Risk
17142,0.9864516990814037,1,Critical Risk
13757,0.9864232236624288,1,Critical Risk
13244,0.9864232236624288,1,Critical Risk
14066,0.9864211244673429,1,Critical Risk
14134,0.9864210474836669,1,Critical Risk
17394,0.9864194913740364,1,Critical Risk
12443,0.9864165479911297,1,Critical Risk
16812,0.9864055791180126,1,Critical Risk
18026,0.9864020596784723,1,Critical Risk
17598,0.986397829204975,1,Critical Risk
17240,0.986393722082118,1,Critical Risk
16193,0.9863937020503899,1,Critical Risk
16947,0.9863843046637413,1,Critical Risk
18213,0.9863511067110028,1,Critical Risk
12543,0.9863349277404396,1,Critical Risk
16378,0.9863240144344588,1,Critical Risk
14450,0.9863183465523534,1,Critical Risk
12852,0.9863088290522604,1,Critical Risk
12436,0.9863083576987185,1,Critical Risk
15268,0.9863051775837008,1,Critical Risk
14558,0.9863034579481225,1,Critical Risk
16727,0.9863004718744282,1,Critical Risk
15960,0.9862988234251853,1,Critical Risk
12777,0.9862852092232894,1,Critical Risk
13358,0.9862644563409972,1,Critical Risk
16130,0.9862599912021659,1,Critical Risk
15842,0.9862546755080804,1,Critical Risk
12862,0.9862455263666786,1,Critical Risk
14358,0.9862413400555409,1,Critical Risk
17649,0.9862402959966825,1,Critical Risk
14037,0.9862234909282874,1,Critical Risk
18060,0.986204480480918,1,Critical Risk
17127,0.9861913266460318,1,Critical Risk
12495,0.9861907344728142,1,Critical Risk
13765,0.9861828250414346,1,Critical Risk
14059,0.986177246439349,1,Critical Risk
13839,0.986175887551363,1,Critical Risk
15147,0.9861611922787435,1,Critical Risk
17891,0.9861574947382316,1,Critical Risk
15032,0.9861558077314078,1,Critical Risk
16111,0.9861453760238902,1,Critical Risk
18248,0.9861437082524668,1,Critical Risk
16850,0.9861434065957512,1,Critical Risk
18163,0.9861377114769284,1,Critical Risk
16854,0.986109456874949,1,Critical Risk
14268,0.9861085454736365,1,Critical Risk
14197,0.9861085454736365,1,Critical Risk
13465,0.9861043621500643,1,Critical Risk
15319,0.9861034222590667,1,Critical Risk
14630,0.9860976809962295,1,Critical Risk
14195,0.9860939062978514,1,Critical Risk
15876,0.9860939062978514,1,Critical Risk
17517,0.9860862590613572,1,Critical Risk
15165,0.9860455248427437,1,Critical Risk
13752,0.9860423376674359,1,Critical Risk
16195,0.9860408257583814,1,Critical Risk
16462,0.9860278959052874,1,Critical Risk
12690,0.9860277046228133,1,Critical Risk
14809,0.9860236481368376,1,Critical Risk
16373,0.9860018314420259,1,Critical Risk
15130,0.9859918319177133,1,Critical Risk
12760,0.9859918319177133,1,Critical Risk
14694,0.9859918319177133,1,Critical Risk
15155,0.9859918319177133,1,Critical Risk
16615,0.9859918319177133,1,Critical Risk
15337,0.9859918319177133,1,Critical Risk
17862,0.9859703804663313,1,Critical Risk
17908,0.9859663474082704,1,Critical Risk
12675,0.9859646667357044,1,Critical Risk
14225,0.9859568920448349,1,Critical Risk
16870,0.9859533875492111,1,Critical Risk
15342,0.9859485066771664,1,Critical Risk
14192,0.9859442966594316,1,Critical Risk
18091,0.9859424720170549,1,Critical Risk
16310,0.9859298555124112,1,Critical Risk
16829,0.985929486764077,1,Critical Risk
17568,0.9859150560315777,1,Critical Risk
15968,0.9859150560315777,1,Critical Risk
15177,0.9859120260151579,1,Critical Risk
13733,0.9859009371916685,1,Critical Risk
14429,0.985895709772757,1,Critical Risk
12751,0.9858943111910015,1,Critical Risk
16955,0.9858843120055689,1,Critical Risk
12346,0.9858731294773624,1,Critical Risk
17798,0.9858710675608603,1,Critical Risk
13597,0.9858473332247634,1,Critical Risk
15670,0.9858351377031691,1,Critical Risk
16270,0.9858317606152606,1,Critical Risk
18251,0.985819090631498,1,Critical Risk
12725,0.9858167085148369,1,Critical Risk
13062,0.9857917290031945,1,Critical Risk
17141,0.9857911531057509,1,Critical Risk
12529,0.9857906604089968,1,Critical Risk
16267,0.9857819403709648,1,Critical Risk
16529,0.9857723971506231,1,Critical Risk
15120,0.9857397857255212,1,Critical Risk
12729,0.9857338245406838,1,Critical Risk
15585,0.9857218787326175,1,Critical Risk
17023,0.9856870154959253,1,Critical Risk
18032,0.9856780759762444,1,Critical Risk
16346,0.9856705734682304,1,Critical Risk
14850,0.9856237593547674,1,Critical Risk
13775,0.9856192161922641,1,Critical Risk
16492,0.9856128852364974,1,Critical Risk
18222,0.9856080982112538,1,Critical Risk
15684,0.9855857562508777,1,Critical Risk
14674,0.9855758480025729,1,Critical Risk
13707,0.9855624758366109,1,Critical Risk
12802,0.9855509359388557,1,Critical Risk
13223,0.9855460158903314,1,Critical Risk
17319,0.9855348092940843,1,Critical Risk
